combined_station;total_chla_5_0;total_chla_8_35;total_chla_13_92;total_chla_23_23;total_chla_38_75;total_chla_64_63;total_chla_107_81;total_chla_179_85;total_chla_300_0;DVchla_5_0;DVchla_8_35;DVchla_13_92;DVchla_23_23;DVchla_38_75;DVchla_64_63;DVchla_107_81;DVchla_179_85;DVchla_300_0;X19hex_5_0;X19hex_8_35;X19hex_13_92;X19hex_23_23;X19hex_38_75;X19hex_64_63;X19hex_107_81;X19hex_179_85;X19hex_300_0;fucox_5_0;fucox_8_35;fucox_13_92;fucox_23_23;fucox_38_75;fucox_64_63;fucox_107_81;fucox_179_85;fucox_300_0;perid_5_0;perid_8_35;perid_13_92;perid_23_23;perid_38_75;perid_64_63;perid_107_81;perid_179_85;perid_300_0;zeax_5_0;zeax_8_35;zeax_13_92;zeax_23_23;zeax_38_75;zeax_64_63;zeax_107_81;zeax_179_85;zeax_300_0;long_sat;lat_sat;chla_sat;sst;RRS490;RRS555;RRS443;RRS412;KD490;KDPAR;PAR;ZEU;ZHL;sin_day;cos_day;sin_long;cos_long;day;month;year
combined_station_1453;1.5680372075;;1.0457639;0.9572739725;0.599695705;0.262449606;0.04185093;;;0.0;;0.0;0.0;0.0;0.0;0.0;;;0.045995221817500015;;0.021203115530000004;0.017080620602500002;0.0113536030525;0.003893126274600001;0.0;;;0.24151360495;;0.1334567488;0.1065159250725;0.1041967525;0.06378726332000001;0.01273916382;;;0.01142367387;;0.0118028346;0.027144573105;0.030154111526666662;0.027725198886000002;0.0;;;0.07983327982;;;0.0660525401775;0.02523156879525;0.007302023844000001;0.001146226648;;;-72.39566322;-34.54167065;1.0453431309999999;11.24;0.003038185;0.002405999;0.002813849;0.0028207640000000003;0.103883371;0.145644277;65.00137965;32.41601563;13.73331642;-0.3536761221763721;0.935367949313148;0.9531677783558927;-0.30244203792477625;9;12;2004
combined_station_146;;0.083;;;0.07200000000000001;0.1945;0.4346666666666666;0.23800000000000002;;;0.02;;;0.019;0.0585;;0.0635;;;0.011;;;0.009000000000000001;0.0235;0.04366666666666666;0.0314;;;0.006;;;0.004;0.0095;0.008666666666666668;0.007999999999999998;;;0.001;;;0.0;0.002;0.0016666666666666668;0.0004;;;0.038;;;0.036000000000000004;0.0625;0.06;0.0194;;-158.020666;22.79166452;0.07677029099999999;22.62;0.008014829000000001;0.002322861;0.012322133;0.016390236000000002;0.032950137000000004;0.058576263;40.57206345;92.79733276;34.14352036;-0.19667288979357622;-0.9804691603616321;0.3742721433491307;0.9273189110078839;13;7;2006
combined_station_147;;0.14800000000000002;;;0.149;0.2185;0.42766666666666653;0.1988;;;0.053;;;0.053;0.0785;0.119;0.0515;;;0.013;;;0.013;0.0235;0.04633333333333334;0.0272;;;0.005;;;0.005;0.0065;0.006999999999999999;0.0030000000000000005;;;0.001;;;0.001;0.0015;0.002;0.0006000000000000001;;;0.063;;;0.065;0.066;0.06200000000000001;0.013800000000000002;;-158.020666;22.79166452;0.083423957;22.03333333;0.005794601999999999;0.0013284120000000002;0.008341639;0.010906039;0.032247905;0.057162847;34.26501083;94.95471954;34.98776245;-0.3049212246562894;0.9523775757303973;0.3742721433491307;0.9273189110078839;13;12;2005
combined_station_148;;0.156;;;0.194;0.281;0.312;0.17733333333333334;;;0.057;;;0.07;0.102;0.116;0.056333333333333326;;;0.015;;;0.021;0.036000000000000004;0.038;0.03666666666666667;;;0.004;;;0.005;0.005;0.0055;0.0023333333333333327;;;0.001;;;0.001;0.002;0.001;0.001;;;0.078;;;0.08049999999999999;0.07;0.07500000000000001;0.018333333333333337;;-158.020666;22.79166452;0.079750504;19.77666667;0.005837172;0.00146251;0.008234609;0.010177961999999999;0.03840851;0.06850896;31.95271174;79.37250519;29.24977493;0.2386727660059501;0.9711000518829505;0.3742721433491307;0.9273189110078839;14;1;1999
combined_station_149;0.12;;;;0.121;0.248;0.469;0.2434;;0.039;;;;0.034;0.08199999999999999;;0.0738;;0.011;;;;0.013;0.0295;0.05666666666666668;0.047200000000000006;;0.008;;;;0.006;0.006999999999999999;0.005;0.003;;0.001;;;;0.001;0.0025;0.0023333333333333327;0.001;;0.07400000000000001;;;;0.091;;0.076;0.0228;;-158.020666;22.79166452;0.06712950599999999;22.40666667;;;;;0.03718422;0.066458322;49.69558907;81.83916473;30.09404945;0.9510565162951535;0.30901699437494745;0.3742721433491307;0.9273189110078839;14;3;2002
combined_station_150;;0.057;0.055;0.059;0.059;0.071;0.2015;0.213;0.099;;;;;;;;;;;0.006;0.006;0.006999999999999999;0.008;0.009000000000000001;0.0345;0.03625;0.019000000000000003;;0.002;0.005;0.01;0.009000000000000001;0.01;0.006;0.006;0.0035;;;0.001;0.003;0.001;;0.001;0.00175;0.002;;0.037000000000000005;0.04;0.044;0.056;0.048;0.0765;0.033;0.024;-158.020666;22.79166452;;;;;;;;;;;;0.9760105506323683;-0.21772323039653177;0.3742721433491307;0.9273189110078839;14;4;1990
combined_station_151;0.105;;;;0.11800000000000001;0.131;0.212;0.3256666666666667;0.095;0.032;;;;0.037000000000000005;0.041;0.07050000000000001;0.069;0.023;0.012;;;;0.0135;0.019;0.0325;0.06733333333333334;0.034;0.008;;;;0.0085;0.008;0.010000000000000002;0.006000000000000001;0.003;0.001;;;;0.001;0.001;0.0015;0.002;0.0;0.065;;;;0.07050000000000001;0.08;0.0775;0.036000000000000004;0.006;-158.020666;22.79166452;;19.75;;;;;;;;;;0.7412220108485958;-0.6712599575675313;0.3742721433491307;0.9273189110078839;14;5;1998
combined_station_153;;0.086;;;0.09;0.1235;0.22899999999999998;0.276;;;0.028;;;0.029;0.0315;0.07166666666666667;0.0745;;;0.008;;;0.008;0.019500000000000003;0.029666666666666664;0.0444;;;0.003;;;0.003;0.0065;0.009000000000000001;0.0082;;;0.001;;;0.001;0.0015;0.0023333333333333327;0.001;;;0.062;;;0.061;0.062;0.066;0.0258;;-158.020666;22.79166452;0.03849534;24.74666667;;;;;0.03082544;0.054188143;60.83268102;99.69891357;36.90844345;0.2967128192734903;-0.9549667548552552;0.3742721433491307;0.9273189110078839;14;6;2006
combined_station_155;0.105;;;;0.109;0.1605;0.38066666666666665;0.4382;;0.036000000000000004;;;;0.035;0.053;0.09;0.059;;0.009000000000000001;;;;0.013;0.019000000000000003;0.037333333333333336;0.0464;;0.002;;;;0.003;0.0035;0.006000000000000001;0.004200000000000001;;0.001;;;;0.001;0.001;0.0026666666666666666;0.0018000000000000004;;0.076;;;;0.084;0.0815;0.07533333333333335;0.0414;;-158.020666;22.79166452;0.062900627;22.47333333;0.0059705;0.001341283;0.008831983;0.01196884;0.029031372000000007;0.04976609;56.8832461;108.071476;40.95463753;-0.6807734094770164;-0.7324940716135788;0.3742721433491307;0.9273189110078839;14;8;2005
combined_station_156;0.209;;;;0.217;0.1985;0.28400000000000003;0.2074;;0.077;;;;0.079;0.07200000000000001;0.08249999999999999;0.02033333333333333;;0.021;;;;0.021;0.021;0.03266666666666667;0.044799999999999986;;0.006999999999999999;;;;0.006999999999999999;0.0065;0.005999999999999999;0.0028000000000000004;;0.001;;;;0.001;0.001;0.0016666666666666668;0.0012;;0.067;;;;0.069;0.065;0.068;0.0182;;-158.020666;22.79166452;;14.81;;;;;;;39.30166245;;;0.7116566222817747;0.702527474169157;0.3742721433491307;0.9273189110078839;15;2;2001
combined_station_157;;0.199;;;0.2;0.2;0.21366666666666667;0.1848;;;0.07;;;0.07200000000000001;0.07200000000000001;0.07466666666666667;0.05800000000000001;;;0.016;;;0.015;0.017;0.01966666666666667;0.029400000000000006;;;0.008;;;0.008;0.008;0.008333333333333333;0.0064;;;0.001;;;0.001;0.001;0.001;0.0008;;;0.061;;;0.064;0.062;0.059000000000000004;0.0136;;-158.020666;22.79166452;0.107978188;18.11;0.006846578000000001;0.002027743;0.009500819;0.011236208000000001;0.033779785;0.060202840999999986;40.0628535;90.39020538;33.22150803;0.7116566222817747;0.702527474169157;0.3742721433491307;0.9273189110078839;15;2;2006
combined_station_159;;0.13699999999999998;;;0.1625;0.198;0.311;0.3205;;;0.047;;;0.055999999999999994;0.068;0.08;0.0585;;;0.013;;;0.015;0.023;0.0405;0.0555;;;0.008;;;0.0085;0.01;0.0115;0.00575;;;0.001;;;0.0005;0.001;0.0015;0.001;;;0.076;;;0.08900000000000001;0.08199999999999999;0.0775;0.04075;;-158.020666;22.79166452;0.089131802;16.64666667;0.005345264000000001;0.001240727;0.007699302;0.009674823;0.033504125;0.05966524400000001;53.63558960000001;91.18069458;33.52293777;0.9721181966290613;-0.23449138957040963;0.3742721433491307;0.9273189110078839;15;4;1999
combined_station_160;0.097;;;;0.097;0.14600000000000002;0.2513333333333333;0.2772;;0.029;;;;0.027000000000000003;0.040000000000000015;0.083;0.06625;;0.012;;;;0.013;0.0245;0.035333333333333335;0.055000000000000014;;0.005;;;;0.005;0.0055;0.005999999999999999;0.0034;;0.001;;;;0.001;0.0015;0.002;0.001;;0.07;;;;0.066;0.09;0.07933333333333333;0.029000000000000005;;-158.020666;22.79166452;0.103765253;24.28666667;;;;;;;58.70173645;;;0.2802306751992163;-0.9599326896597445;0.3742721433491307;0.9273189110078839;15;6;2001
combined_station_161;;0.111;;;0.116;0.1575;0.2806666666666667;0.4116000000000001;;;0.035;;;0.036000000000000004;0.049;0.0765;0.06733333333333334;;;0.011;;;0.013;0.0175;0.03133333333333333;0.0712;;;0.005;;;0.006;0.0075;0.008333333333333333;0.015600000000000003;;;0.001;;;0.001;0.002;0.002;0.002;;;0.064;;;0.068;0.077;0.08066666666666666;0.0362;;-158.020666;22.79166452;0.053557582;24.62;0.005793318;0.0013853429999999998;0.009129463;0.012260433000000001;0.032006383;0.05666136400000001;60.65228271;95.7482605;35.30725861;0.2802306751992163;-0.9599326896597445;0.3742721433491307;0.9273189110078839;15;6;2005
combined_station_162;;0.1;;;0.096;0.094;0.3245;0.22433333333333336;;;0.03;;;0.029;0.028;0.079;0.075;;;0.015;;;0.015;0.016;0.0475;0.04033333333333333;;;0.004;;;0.004;0.004;0.006;0.0030000000000000005;;;0.001;;;0.001;0.001;0.003;0.0013333333333333333;;;0.078;;;0.07400000000000001;0.067;0.08249999999999999;0.025000000000000005;;-158.020666;22.79166452;0.093185365;19.10666667;0.007270508;0.0021354539999999997;0.011024466;0.014673006;0.034073539;0.060768109;55.98313522;89.57232666;32.91280365;-0.23030567023061196;-0.973118337233262;0.3742721433491307;0.9273189110078839;15;7;1999
combined_station_163;0.119;;;;0.1215;0.109;0.363;0.28875;;0.037000000000000005;;;;0.037000000000000005;0.033;0.08;0.04566666666666667;;0.016;;;;0.0165;0.016;0.0625;0.06775000000000002;;0.004;;;;0.0045000000000000005;0.005;0.009000000000000001;0.0085;;0.001;;;;0.001;0.001;0.003;0.0015;;0.083;;;;0.084;0.081;0.0895;0.03225;;-158.020666;22.79166452;0.060850108;23.34333333;;;;;0.034702387;0.061961967;49.74417241;87.87318420000003;32.27786636;-0.6932812268869775;-0.7206671495538611;0.3742721433491307;0.9273189110078839;15;8;1999
combined_station_165;;0.191;;;0.22;0.225;0.3065;0.107;;;0.07200000000000001;;;0.08;0.08;0.1125;0.03233333333333333;;;0.021;;;0.025;0.028;0.039500000000000014;0.02466666666666667;;;0.004;;;0.005;0.005;0.006;0.0023333333333333327;;;0.001;;;0.001;0.002;0.001;0.0006666666666666666;;;0.07200000000000001;;;0.084;0.084;0.0755;0.010333333333333332;;-158.020666;22.79166452;0.106312275;19.55;0.004766614000000001;0.0013496089999999999;0.006416176;0.007653214;0.038443584;0.068624586;23.94259167;79.12728882;29.14442444;-0.27195815753410607;0.9623090774541485;0.3742721433491307;0.9273189110078839;15;12;1998
combined_station_166;0.355;;;;0.325;0.3285;0.4156666666666667;0.13940000000000002;;0.128;;;;0.117;0.113;0.1105;0.0382;;0.037000000000000005;;;;0.034;0.039499999999999987;0.06733333333333334;0.033;;0.008;;;;0.006999999999999999;0.0075;0.010000000000000002;0.0030000000000000005;;0.001;;;;0.001;0.002;0.0023333333333333327;0.0008;;0.084;;;;0.078;0.076;0.06899999999999999;0.0116;;-158.020666;22.79166452;;23.6;;;;;;;19.91002846;;;-0.27195815753410607;0.9623090774541485;0.3742721433491307;0.9273189110078839;15;12;2001
combined_station_168;0.175;;;;0.174;0.187;0.24100000000000002;0.268;;0.063;;;;0.061;0.065;0.0835;0.0575;;0.017;;;;0.017;0.02;0.028999999999999998;0.03933333333333334;;0.006999999999999999;;;;0.006999999999999999;0.008;0.01;0.004;;0.001;;;;0.001;0.001;0.0015;0.0013333333333333333;;0.073;;;;0.075;0.08199999999999999;0.08549999999999999;0.03466666666666667;;-158.020666;22.79166452;0.097751405;20.48;;;;;;;50.79421425;;;0.9679377830240643;-0.2511900638848191;0.3742721433491307;0.9273189110078839;16;4;1998
combined_station_169;0.114;;;;0.1285;0.153;0.2665;0.3265;;0.035;;;;0.0335;0.04;0.0885;0.054000000000000006;;0.015;;;;0.019;0.026;0.0515;0.07425000000000001;;0.009000000000000001;;;;0.0105;0.013;0.0075;0.009000000000000001;;0.001;;;;0.001;0.002;0.003;0.0022500000000000003;;0.07400000000000001;;;;0.08399999999999999;0.086;0.0805;0.03425;;-158.020666;22.79166452;;24.21666667;;;;;;;;;;-0.24702218048093572;-0.9690098257244062;0.3742721433491307;0.9273189110078839;16;7;1998
combined_station_170;;0.095;;;0.107;0.155;0.2746666666666667;0.19980000000000006;;;0.033;;;0.034;0.0445;0.09133333333333334;0.04675;;;0.008;;;0.011;0.0215;0.036333333333333336;0.028800000000000006;;;0.003;;;0.003;0.007000000000000001;0.007666666666666669;0.006;;;0.001;;;0.001;0.0015;0.002;0.0006000000000000001;;;0.054000000000000006;;;0.067;0.0585;0.057;0.014600000000000004;;-158.020666;22.79166452;0.056415098;16.98;0.007167697;0.0017446879999999999;0.010593743999999999;0.014157995;;;44.81212489;;;-0.9679377830240642;-0.25119006388481957;0.3742721433491307;0.9273189110078839;16;9;2006
combined_station_172;0.108;;;;0.1;0.123;0.28700000000000003;0.23433333333333334;;0.04;;;;0.034;0.04;0.067;0.035;;0.013;;;;0.015;0.024;0.046;0.048;;0.003;;;;0.003;0.004;0.0045000000000000005;0.003333333333333334;;0.001;;;;0.001;0.001;0.002;0.001;;0.08;;;;0.078;0.08199999999999999;0.0815;0.026333333333333337;;-158.020666;22.79166452;0.086309113;24.735;;;;;0.029295027;0.050790921;44.65056229;105.4835968;39.39076996;-0.965739937654855;0.25951179706979943;0.3742721433491307;0.9273189110078839;16;10;1999
combined_station_174;0.184;;;;0.174;0.273;0.333;0.09533333333333333;;0.066;;;;0.063;0.098;0.08;0.029;;0.018000000000000002;;;;0.017;0.036000000000000004;0.056;0.019666666666666662;;0.005;;;;0.005;0.006999999999999999;0.006999999999999999;0.002;;0.001;;;;0.001;0.001;0.001;0.0003333333333333333;;;;;;0.092;0.08800000000000001;0.047;0.007666666666666665;;-158.020666;22.79166452;0.124412403;22.63666667;0.0067018469999999995;0.001900043;0.008880612;0.01071463;;;33.23663712;;;-0.2553532951161872;0.9668478136052775;0.3742721433491307;0.9273189110078839;16;12;1999
combined_station_175;0.183;;;;0.18600000000000005;0.2435;0.33;0.2882;;0.067;;;;0.067;0.08499999999999999;0.11900000000000001;0.0335;;0.021;;;;0.021;0.0335;0.04833333333333334;0.0518;;0.006;;;;0.005;0.005;0.006000000000000001;0.004000000000000001;;0.001;;;;0.001;0.002;0.002;0.001;;0.09;;;;0.08800000000000001;0.0885;0.07733333333333334;0.030400000000000007;;-158.020666;22.79166452;0.16398669;18.64;;;;;;;30.50461133;;;0.288482432880609;0.9574851883550393;0.3742721433491307;0.9273189110078839;17;1;2002
combined_station_178;0.101;;;;0.112;0.1725;0.3496666666666666;0.3692000000000001;;0.034;;;;0.038;0.059000000000000004;0.1145;0.076;;0.01;;;;0.011;0.0205;0.03333333333333333;0.0448;;0.003;;;;0.004;0.006;0.007333333333333334;0.004000000000000001;;0.0;;;;0.001;0.0015;0.0023333333333333327;0.0016;;0.057;;;;0.065;0.0655;0.07066666666666667;0.0362;;-158.020666;22.79166452;0.052154738;25.57333333;0.0045460529999999996;0.00045854;0.007041096;0.009412574;0.02112454;0.027683495;59.23670197;154.5966187;72.24521637;-0.2636654927280072;-0.9646141756912435;0.3742721433491307;0.9273189110078839;17;7;2005
combined_station_180;;0.086;;;0.068;0.1145;0.2416666666666667;0.0852;;;0.029;;;0.019;0.040000000000000015;0.07700000000000001;0.030200000000000005;;;0.01;;;0.011;0.015;0.03033333333333333;0.018400000000000003;;;0.006999999999999999;;;0.006999999999999999;0.006999999999999999;0.005333333333333333;0.002;;;0.001;;;0.001;0.001;0.0013333333333333333;0.0004;;;0.054000000000000006;;;0.037000000000000005;0.0585;0.055;0.0058000000000000005;;-158.020666;22.79166452;;;;;;;;;;;;0.304921224656289;0.9523775757303975;0.3742721433491307;0.9273189110078839;18;1;1996
combined_station_181;0.159;;;;0.165;0.1995;0.3866666666666667;0.215;;0.06;;;;0.06;0.07300000000000001;0.103;0.05675;;0.015;;;;0.015;0.022000000000000002;0.04933333333333334;0.0356;;0.005;;;;0.005;0.006;0.006333333333333333;0.0026000000000000003;;0.001;;;;0.003;0.0015;0.0023333333333333327;0.001;;0.079;;;;0.085;0.087;0.07366666666666666;0.0206;;-158.020666;22.79166452;0.06931870400000001;23.07333333;0.005727001;0.001230001;0.008729001;0.010955;;;;;;0.304921224656289;0.9523775757303975;0.3742721433491307;0.9273189110078839;18;1;2001
combined_station_182;;0.254;;;0.249;0.259;0.2486666666666667;0.17220000000000002;;;0.093;;;0.091;0.095;0.09066666666666667;0.057400000000000014;;;0.032;;;0.032;0.034;0.03266666666666667;0.030800000000000008;;;0.006;;;0.006;0.006;0.006000000000000001;0.0058;;;0.001;;;0.001;0.0015;0.001;0.001;;;0.07400000000000001;;;0.071;0.0775;0.07733333333333332;0.0254;;-158.020666;22.79166452;0.117075894;16.24;0.005424624;0.00131371;0.007619191999999999;0.009957001;;;;;;0.304921224656289;0.9523775757303975;0.3742721433491307;0.9273189110078839;18;1;2003
combined_station_184;;0.171;;;0.08900000000000001;0.2105;0.3415;0.189;0.001;;0.055;;;0.026;0.0665;0.073;0.06200000000000001;0.0;;0.013;;;0.006999999999999999;0.022000000000000002;0.0335;0.022750000000000003;0.001;;0.006;;;0.004;0.0055;0.006;0.0022500000000000003;0.0;;;;;;;;;;;0.053;;;0.03;0.0335;0.0445;0.019;0.0;-158.020666;22.79166452;;;;;;;;;;;;0.7469720876965552;0.6648553979642865;0.3742721433491307;0.9273189110078839;18;2;1994
combined_station_185;;0.141;;;0.136;0.157;0.252;0.358;;;0.047;;;0.0455;0.05;0.08800000000000001;0.0795;;;0.012;;;0.0115;0.016;0.032;0.05525;;;0.009000000000000001;;;0.009000000000000001;0.011;0.01;0.00425;;;0.001;;;0.001;0.001;0.0015;0.0015;;;0.084;;;0.08249999999999999;0.085;0.08349999999999999;0.047;;-158.020666;22.79166452;;16.54666667;;;;;;;41.94258626;;;0.970063921851507;0.24284972209593583;0.3742721433491307;0.9273189110078839;18;3;1999
combined_station_186;;0.109;;;0.108;0.094;0.19566666666666668;0.29040000000000005;;;0.032;;;0.03;0.025;0.063;0.08120000000000001;;;0.013;;;0.013;0.017;0.03166666666666667;0.0746;;;0.006999999999999999;;;0.006999999999999999;0.0045000000000000005;0.005666666666666667;0.0048;;;0.001;;;0.001;0.001;0.002;0.0012;;;0.083;;;0.084;0.0765;0.07600000000000001;0.033400000000000006;;-158.020666;22.79166452;;16.16;;;;;;;;;;0.6932812268869777;-0.7206671495538609;0.3742721433491307;0.9273189110078839;18;5;2001
combined_station_187;;0.096;;;0.08800000000000001;0.097;0.21100000000000002;0.2896;0.051;;0.034;;;0.032;0.037000000000000005;0.06566666666666666;0.095;0.02;;0.009000000000000001;;;0.009000000000000001;0.013;0.025666666666666667;0.0452;0.011;;0.005;;;0.005;0.003;0.004333333333333334;0.0038;0.001;;;;;;;;;;;0.045;;;0.041;0.038;0.04366666666666666;0.0262;0.002;-158.020666;22.79166452;;;;;;;;;;;;0.23030567023061221;-0.9731183372332619;0.3742721433491307;0.9273189110078839;18;6;1994
combined_station_188;;0.092;;;0.10649999999999997;0.132;0.2745;0.26825;;;0.028;;;0.0325;0.041;0.09300000000000001;0.027999999999999997;;;0.011;;;0.012;0.02;0.043;0.0545;;;0.005;;;0.006;0.008;0.01;0.005;;;0.001;;;0.001;0.001;0.002;0.00125;;;0.067;;;0.0775;;0.0835;0.0295;;-158.020666;22.79166452;0.069177344;22.21;0.006000001;0.001560001;0.009362001;0.012634001;0.034945823;0.062417626;58.96979523;87.23600006;32.04223251;0.23030567023061221;-0.9731183372332619;0.3742721433491307;0.9273189110078839;18;6;1998
combined_station_189;;0.161;;;0.147;0.1985;0.40166666666666667;0.3598;;;0.047;;;0.042;0.0565;0.1165;0.062;;;0.015;;;0.014;0.0225;0.039;0.043599999999999986;;;0.004;;;0.003;0.0055;0.004;0.0032;;;0.001;;;0.0;0.001;0.0016666666666666668;0.0006000000000000001;;;0.077;;;0.073;0.08199999999999999;0.07733333333333332;0.0316;;-158.020666;22.79166452;0.09574091400000001;16.22333333;;;;;;;;;;;;;;;;
combined_station_190;0.135;;;;0.13699999999999998;0.136;0.2856666666666667;0.13625;;0.046;;;;0.046;0.044;0.09199999999999997;0.038500000000000006;;0.016;;;;0.017;0.018000000000000002;0.046000000000000006;0.027999999999999997;;0.005;;;;0.005;0.005;0.004333333333333333;0.0035;;0.001;;;;0.001;0.001;0.0016666666666666668;0.00075;;0.054000000000000006;;;;0.056;0.046;0.026333333333333337;0.006999999999999999;;-158.020666;22.79166452;;;;;;;;;;;;-0.6744436188329457;0.7383263540031063;0.3742721433491307;0.9273189110078839;18;11;1995
combined_station_192;0.14400000000000002;;;;0.151;0.13699999999999998;0.2905;0.2442;;0.057;;;;0.062;0.057;0.079;0.07200000000000001;;0.008;;;;0.01;0.01;0.0315;0.032;;0.003;;;;0.004;0.004;0.006999999999999999;0.0058000000000000005;;0.001;;;;0.001;0.001;0.0015;0.0008;;0.051;;;;0.055;0.051;0.0465;0.020200000000000003;;-158.020666;22.79166452;;;;;;;;;;;;0.7583058084785624;0.6518989958787126;0.3742721433491307;0.9273189110078839;19;2;1997
combined_station_193;;0.118;;;0.116;0.141;0.331;0.1985;;;0.036000000000000004;;;0.0325;0.04;0.093;0.06275;;;0.012;;;0.0135;0.022;0.05;0.0405;;;0.009000000000000001;;;0.0085;0.01;0.009000000000000001;0.00375;;;0.001;;;0.001;0.001;0.0015;0.00075;;;0.077;;;0.07250000000000001;0.075;0.068;0.01825;;-158.020666;22.79166452;;24.35;;;;;;;22.60214376;;;0.7583058084785624;0.6518989958787126;0.3742721433491307;0.9273189110078839;19;2;1999
combined_station_194;0.103;;;;0.1185;0.165;0.402;0.172;;0.035;;;;0.039;0.053;0.12;0.054000000000000006;;0.012;;;;0.0155;0.026;0.06749999999999999;0.039;;0.004;;;;0.006;0.008;0.0075;0.0033333333333333327;;0.001;;;;0.001;0.002;0.003;0.0013333333333333333;;0.07400000000000001;;;;0.0885;;0.06;0.01633333333333334;;-158.020666;22.79166452;0.09964539900000001;23.19333333;;;;;;;50.77550125;;;0.9741004551724205;0.22611568550828828;0.3742721433491307;0.9273189110078839;19;3;1998
combined_station_195;0.124;;;;0.12;0.155;0.2293333333333333;0.34280000000000005;;0.035;;;;0.033;0.0455;0.07233333333333335;0.06999999999999999;;0.012;;;;0.013;0.0185;0.03066666666666666;0.0434;;0.008;;;;0.008;0.0085;0.009333333333333334;0.0042;;0.001;;;;0.001;0.001;0.0016666666666666668;0.001;;0.07400000000000001;;;;0.073;0.08099999999999999;0.079;0.0466;;-158.020666;22.79166452;0.11384624199999999;21.88333333;;;;;;;54.75691223;;;0.9536809966304456;-0.30081980763566757;0.3742721433491307;0.9273189110078839;19;4;2001
