combined_station;total_chla_5.0;total_chla_8.35;total_chla_13.92;total_chla_23.23;total_chla_38.75;total_chla_64.63;total_chla_107.81;total_chla_179.85;total_chla_300.0;DVchla_5.0;DVchla_8.35;DVchla_13.92;DVchla_23.23;DVchla_38.75;DVchla_64.63;DVchla_107.81;DVchla_179.85;DVchla_300.0;X19hex_5.0;X19hex_8.35;X19hex_13.92;X19hex_23.23;X19hex_38.75;X19hex_64.63;X19hex_107.81;X19hex_179.85;X19hex_300.0;fucox_5.0;fucox_8.35;fucox_13.92;fucox_23.23;fucox_38.75;fucox_64.63;fucox_107.81;fucox_179.85;fucox_300.0;perid_5.0;perid_8.35;perid_13.92;perid_23.23;perid_38.75;perid_64.63;perid_107.81;perid_179.85;perid_300.0;zeax_5.0;zeax_8.35;zeax_13.92;zeax_23.23;zeax_38.75;zeax_64.63;zeax_107.81;zeax_179.85;zeax_300.0;long_sat;lat_sat;chla_sat;sst;RRS490;RRS555;RRS443;RRS412;KD490;KDPAR;PAR;ZEU;ZHL;sin_day;cos_day;sin_long;cos_long;day;month;year
combined_station_1103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-76.39566335;33.83333154;0.192847202;27.79;0.00409254;0.0014464870000000002;0.004644363;0.0052479169999999995;0.047399387;0.08234441;37.15460459;64.64384842;24.323246;-0.9562348265919058;0.2926003356333479;0.9719432001651697;-0.2352156790111769;18;10;2005
combined_station_1104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-76.39566335;34.29166488;1.0472233;18.08;0.008709181;0.008499961;0.0066882190000000005;0.005313361999999999;0.13337602099999998;0.173377261;40.28647995;27.8806572;11.94130611;0.9859481499638304;-0.16705162550211902;0.9719432001651697;-0.2352156790111769;11;4;2005
combined_station_1108;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-76.31233002;33.99999821;0.209007323;22.53;0.004309994;0.001809748;0.004619164;0.0049148640000000006;0.053958427;0.091234997;52.6350174;57.14871979;21.92141342;-0.5307300481619335;-0.847540922892831;0.97160006493843;-0.2366290637509235;3;8;2005
combined_station_1109;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-76.31233002;35.29166492;;25.53;0.0049177479999999996;0.008820146999999999;0.003892872;0.003618043;0.368772328;0.385428771;61.71178436;12.74310398;5.297811747;0.2802306751992163;-0.9599326896597445;0.97160006493843;-0.2366290637509235;15;6;2005
combined_station_111;;;;;0.102;0.109;0.266;0.20000000000000004;;;;;;0.038;0.039;0.1065;0.0656;;;;;;0.011;0.014;0.0335;0.03083333333333333;;;;;;0.005;0.006;0.006500000000000001;0.0028333333333333327;;;;;;0.001;0.001;0.002;0.0008333333333333334;;;;;;0.045;0.053;0.0585;0.01716666666666667;;-158.020666;22.79166452;;;;;;;;;;;;0.9951053111006976;-0.09882013873287143;0.3742721433491307;0.9273189110078839;7;4;1995
combined_station_1110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-76.31233002;35.29166492;;27.91;0.004903306;0.008724964;0.003939512;0.003592676;0.368772328;0.385428771;56.74680583;12.74310398;5.297811747;0.2636654927280075;-0.9646141756912434;0.97160006493843;-0.2366290637509235;16;6;2005
combined_station_1114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-76.27066335;34.08333154;0.299913213;21.56;0.004506174;0.002015441;0.005019783;0.005428895;0.057050465;0.095090214;39.41642698;54.46542931;21.0673542;0.9859481499638304;-0.16705162550211902;0.9714277265134242;-0.23733556868063396;11;4;2005
combined_station_1117;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-76.22899668;35.08333158;;27.91;;;;;;;52.99061076;;;0.2636654927280075;-0.9646141756912434;0.9712548743491095;-0.2380419480954889;16;6;2005
combined_station_112;0.07200000000000001;;;;0.114;0.181;0.28300000000000003;0.125;;;;;;;;;;;0.006;;;;0.01;0.021;0.0655;0.029666666666666668;;0.006999999999999999;;;;0.013;0.009000000000000001;0.0125;0.006333333333333333;;;;;;0.002;0.002;0.004;0.002;;0.04;;;;0.062;0.059;0.040999999999999995;0.010333333333333337;;-158.020666;22.79166452;;;;;;;;;;;;0.9141279881853337;0.40542572835999735;0.3742721433491307;0.9273189110078839;8;3;1991
combined_station_1121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-76.22899668;35.20833158;;11.96;0.008672355999999999;0.014432348000000001;0.00544518;0.0040876359999999995;0.301073104;0.325618088;46.49003983;14.39375591;6.14304018;0.9992500112396835;0.03872228089217446;0.9712548743491095;-0.2380419480954889;30;3;2005
combined_station_1124;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-76.18733001;35.12499824;;25.53;0.005732666;0.009460419;0.004604104;0.0041408370000000005;0.328516662;0.349794433;62.17629878;13.88810253;5.872472048;0.2802306751992163;-0.9599326896597445;0.971081508536899;-0.2387482016219192;15;6;2005
combined_station_1125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-76.18733001;35.24999825;;25.53;0.006561964;0.010877613000000001;0.005053526;0.0045008470000000005;0.328640208;0.35001972299999995;61.80344137;13.60896492;5.746070385;0.2802306751992163;-0.9599326896597445;0.971081508536899;-0.2387482016219192;15;6;2005
combined_station_113;0.113;;;;0.1175;0.121;0.1945;0.2373333333333333;;0.039;;;;0.0405;0.041;0.0745;0.0834;;0.01;;;;0.0095;0.012;0.02;0.03;;0.008;;;;0.0085;0.008;0.0085;0.0038333333333333327;;0.001;;;;0.001;0.001;0.001;0.001;;0.051;;;;0.057;0.06;0.0615;0.035666666666666666;;-158.020666;22.79166452;;;;;;;;;;;;0.8064799463209448;-0.5912614448635781;0.3742721433491307;0.9273189110078839;8;5;1995
combined_station_1130;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-76.14566334;35.16666491;;27.91;0.006173326;0.009940034;0.005006976;0.0046185290000000006;0.26679933100000003;0.29514718100000004;53.2610321;15.68323517;6.776436329;0.2636654927280075;-0.9646141756912434;0.9709076291684768;-0.2394543288864234;16;6;2005
combined_station_1131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-76.14566334;35.20833158;;27.91;0.006208798000000001;0.01023376;0.004843972;0.004416928;0.307087168;0.330860987;55.88328807;14.41278839;6.1407356260000014;0.2636654927280075;-0.9646141756912434;0.9709076291684768;-0.2394543288864234;16;6;2005
combined_station_114;;0.118;;;;0.157;0.3685000000000001;0.2773333333333334;;;0.043;;;;0.057;0.102;0.0545;;;0.012;;;;0.018000000000000002;0.036500000000000005;0.037000000000000005;;;0.004;;;;0.005;0.006999999999999999;0.0036666666666666666;;;0.001;;;;0.001;0.0025;0.0013333333333333333;;;0.061;;;;0.069;0.07050000000000001;0.02366666666666667;;-158.020666;22.79166452;;;;;;;;;;;;0.8064799463209448;-0.5912614448635781;0.3742721433491307;0.9273189110078839;8;5;1997
combined_station_1146;;;1.24;;;;;;;;;;;;;;;;;;0.047;;;;;;;;;0.14;;;;;;;;;;;;;;;;;;;;;;;;;-76.14566334;37.70833166;;;;;;;;;;;;-0.07738647923346277;-0.9970011699250151;0.9709076291684768;-0.2394543288864234;6;7;1993
combined_station_115;;0.09;;;0.084;0.1035;0.244;0.242;;;0.027000000000000003;;;0.026;0.03;0.08433333333333333;0.052500000000000005;;;0.008;;;0.008;0.011000000000000001;0.02633333333333333;0.038000000000000006;;;0.004;;;0.004;0.0055;0.006999999999999999;0.007800000000000001;;;0.0;;;0.0;0.0;0.002;0.0;;;0.061;;;0.056;0.0655;0.06666666666666668;0.0212;;-158.020666;22.79166452;0.047207288;24.965;;;;;;;;;;;;;;;;
combined_station_1155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-76.06233001;35.16666491;;25.53;0.006453423000000001;0.010384393;0.005248873;0.004807469;0.253409922;0.283205003;61.77244186;16.27678871;7.062378407000001;0.2802306751992163;-0.9599326896597445;0.9705583301731331;-0.24086620296658398;15;6;2005
combined_station_1157;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-76.06233001;35.24999825;;21.35666667;0.003497966;0.0065861109999999995;0.002265801;0.001703694;0.444703569;0.452215095;35.75408173;11.61790689;4.700447083;-0.9510565162951536;0.30901699437494723;0.9705583301731331;-0.24086620296658398;19;10;2005
combined_station_1158;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-76.06233001;35.24999825;;21.80666667;0.003476195;0.006096275999999999;0.00265402;0.002316317;0.369610533;0.386123061;34.94546763;12.83396912;5.339270353;-0.9455963874271425;0.32534208471198034;0.9705583301731331;-0.24086620296658398;20;10;2005
combined_station_116;0.117;;;;0.113;0.195;0.3526666666666667;0.3426;;0.033;;;;0.031;0.0585;0.099;0.06599999999999999;;0.015;;;;0.016;0.0295;0.04233333333333333;0.057400000000000014;;0.003;;;;0.003;0.0055;0.005666666666666667;0.0044;;0.001;;;;0.001;0.0015;0.002;0.001;;;;;;0.09;0.084;0.09;0.0364;;-158.020666;22.79166452;0.16131193900000002;22.24333333;;;;;;;57.20734406;;;-0.6016240632249223;-0.798779372886365;0.3742721433491307;0.9273189110078839;8;8;2001
combined_station_1160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-76.06233001;35.24999825;;8.13;;;;;;;;;;;;;;;;
combined_station_1167;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-76.02066334;-15.41667004;;;;;;;;;45.20309448;;;-0.9911140639934546;-0.13301470653419636;0.970382910689022;-0.2415719492049964;22;9;2000
combined_station_1168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-76.02066334;-15.29167004;;;;;;;;;44.14816856;;;-0.9911140639934546;-0.13301470653419636;0.970382910689022;-0.2415719492049964;22;9;2000
combined_station_1169;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-76.02066334;-15.2083367;;;;;;;;;43.68907738;;;-0.9911140639934546;-0.13301470653419636;0.970382910689022;-0.2415719492049964;22;9;2000
combined_station_117;;0.168;;;0.16899999999999998;0.205;0.4826666666666666;0.25260000000000005;;;0.06;;;0.06;0.07;;0.04633333333333334;;;0.018000000000000002;;;0.018000000000000002;0.0235;0.057;0.04;;;0.004;;;0.004;0.006;0.006000000000000001;0.0036000000000000008;;;0.001;;;0.001;0.0015;0.0026666666666666666;0.001;;;0.093;;;;;0.078;0.0246;;-158.020666;22.79166452;0.072006942;24.43666667;0.0061578380000000005;0.001544209;0.008931765;0.011929685;0.03230724;0.056978695;47.78923543;95.79507192;35.50455602;-0.9922222094179324;0.12447926388678869;0.3742721433491307;0.9273189110078839;8;10;2002
combined_station_1170;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-76.02066334;35.16666491;;25.53;0.006459368;0.010382568;0.005200506;0.004722917;0.249223799;0.27946654;61.7940623;16.47359657;7.156492233;0.2802306751992163;-0.9599326896597445;0.970382910689022;-0.2415719492049964;15;6;2005
combined_station_1171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-76.02066334;35.16666491;;27.91;0.006459368;0.010382568;0.005200506;0.004722917;0.249223799;0.27946654;51.71326129;16.47359657;7.156492233;0.2636654927280075;-0.9646141756912434;0.970382910689022;-0.2415719492049964;16;6;2005
combined_station_1174;1.8244;1.942;2.9528000000000003;;;;;;;0.0001;0.0001;0.0001;;;;;;;0.0001;0.0507;0.0449;;;;;;;0.6139;0.6393;;;;;;;;;;;;;;;;;;0.07;;;;;;;;-76.02066334;36.95833164;;24.56333333;0.004951025;0.007162316;0.003558668;0.003224547;0.216772854;0.250377595;56.95316569;18.24861908;7.987935543;-0.42500033996955394;-0.9051931898913975;0.970382910689022;-0.2415719492049964;27;7;2005
combined_station_1175;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-76.02066334;36.95833164;;;;;;;;;;;;0.895839290734909;-0.4443781781046132;0.970382910689022;-0.2415719492049964;28;4;1995
combined_station_1178;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-76.02066334;37.04166497;;;;;;;;;;;;0.895839290734909;-0.4443781781046132;0.970382910689022;-0.2415719492049964;28;4;1995
combined_station_118;;0.191;;;0.149;0.175;0.17450000000000002;0.3406;;;0.069;;;0.054000000000000006;0.0605;0.0615;0.07133333333333335;;;0.021;;;0.017;0.021;0.0205;0.0426;;;0.004;;;0.004;0.0045000000000000005;0.0045000000000000005;0.004399999999999999;;;0.001;;;0.001;0.0;0.001;0.0012;;;0.073;;;0.058;0.069;0.0675;0.025199999999999997;;-158.020666;22.79166452;0.0720636;15.87;0.007195555;0.00189815;0.010807157;0.014497288999999997;;;43.63934326;;;-0.9922222094179324;0.12447926388678869;0.3742721433491307;0.9273189110078839;8;10;2005
combined_station_1184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-76.02066334;37.16666498;;-0.12;;;;;;;11.20004654;;;0.49377555015997715;0.869589389346611;0.970382910689022;-0.2415719492049964;30;1;2006
combined_station_1189;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-75.97899667;36.999998299999994;;;;;;;;;;;;-0.07738647923346277;-0.9970011699250151;0.970206978018153;-0.24227756768814404;6;7;1993
combined_station_119;;0.123;;;0.11800000000000001;0.116;0.19399999999999998;0.10549999999999997;;;;;;;;;;;;0.013;;;0.012;0.012;0.0345;0.022500000000000003;;;0.006999999999999999;;;0.0075;0.006;0.00775;0.00425;;;0.001;;;0.002;0.001;0.00175;0.0013333333333333333;;;0.048;;;0.0495;0.051;0.0365;0.01125;;-158.020666;22.79166452;;;;;;;;;;;;-0.38566340624360745;0.9226395488404875;0.3742721433491307;0.9273189110078839;8;12;1991
combined_station_1190;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-75.97899667;36.999998299999994;;;;;;;;;;;;0.895839290734909;-0.4443781781046132;0.970206978018153;-0.24227756768814404;28;4;1995
combined_station_1192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-75.93733;-15.29167004;;;;;;;;;42.05380344;;;-0.9911140639934546;-0.13301470653419636;0.9700305322535676;-0.24298305804286094;22;9;2000
combined_station_1195;;2.242;;;;;;;;;;;;;;;;;;0.061;;;;;;;;;0.6579999999999999;;;;;;;;;0.0;;;;;;;;;0.0;;;;;;;;-75.93733;36.874998299999994;;;;;;;;;;;;0.895839290734909;-0.4443781781046132;0.9700305322535676;-0.24298305804286094;28;4;1995
combined_station_1196;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-75.93733;36.95833164;;23.64666667;0.00410554;0.005762242;0.003051305;0.002922075;0.313110694;0.335593455;57.24062347;15.64731312;6.661377907;-0.42500033996955394;-0.9051931898913975;0.9700305322535676;-0.24298305804286094;27;7;2005
combined_station_1199;;;2.24;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-75.89566334;36.91666497;;;;;;;;;;;;-0.04302223300453034;-0.99907411510223;0.9698535735311109;-0.24368841972677766;4;7;1993
combined_station_120;;0.128;;;0.1295;0.118;0.3985;0.14875;;;0.046;;;0.046;0.041;;0.05125;;;0.011;;;0.0115;0.011;0.0475;0.023750000000000004;;;0.008;;;0.008;0.006999999999999999;0.0055;0.0025000000000000005;;;0.0;;;0.0;0.0;0.0;0.0;;;0.063;;;0.06100000000000001;0.058;0.062;0.0105;;-158.020666;22.79166452;;;;;;;;;;;;0.15430882066428114;0.9880226656636976;0.3742721433491307;0.9273189110078839;9;1;1997
combined_station_1202;;2.8237;;;;;;;;;0.0001;;;;;;;;;0.13140000000000002;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0834;;;;;;;;-75.89566334;36.91666497;;22.13;0.004149617;0.005412953000000001;0.00309364;0.002833193;0.278673261;0.304844216;58.00092189;17.27174616;7.458532095;-0.42500033996955394;-0.9051931898913975;0.9698535735311109;-0.24368841972677766;27;7;2005
combined_station_1203;;;;0.23125158;0.44405579;0.748614025;0.15875173666666667;;;;;;0.0;0.0;0.0;0.0;;;;;;0.07465037486000001;0.2039135644;0.2220511482;0.05281057966666667;;;;;;0.01960042037;0.028168602650000003;0.06599785667500001;0.02915606663733333;;;;;;0.01463120992;0.03131445837;0.03248886418;0.01860594537333333;;;;;;0.07374625525;0.06981817664500001;0.03354474602;0.001077948905;;;-75.85399667;-33.62500396;0.210011959;13.77333333;0.00533374;0.002094388;0.006157648000000001;0.00678729;0.05009904;0.08611824400000001;65.70616659;61.26176071;23.23350207;-0.41719360261231697;0.9088176373395028;0.9696761018594273;-0.24439365270543664;5;12;2004
combined_station_1204;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-75.85399667;-15.50000338;;;;;;;;;41.67648602;;;-0.9911140639934546;-0.13301470653419636;0.9696761018594273;-0.24439365270543664;22;9;2000
combined_station_1205;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-75.85399667;-15.3333367;;;;;;;0.064095072;0.103640817;42.73169899;48.91994858;19.29745674;-0.9911140639934546;-0.13301470653419636;0.9696761018594273;-0.24439365270543664;22;9;2000
combined_station_1208;2.9122;;;;;;;;;0.0001;;;;;;;;;0.1336;;;;;;;;;;;;;;;;;;0.0284;;;;;;;;;;;;;;;;;;-75.85399667;36.79166496;;14.16333333;0.00615541;0.008481645999999999;0.004091115;0.0028147259999999996;0.203347176;0.238258511;49.87976074;19.17623901;8.408208847000001;0.7748840413670407;-0.6321034111873487;0.9696761018594273;-0.24439365270543664;11;5;2006
combined_station_1209;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-75.85399667;36.79166496;;26.96666667;0.0038217040000000004;0.0053140340000000005;0.002971518;0.0029392840000000003;0.197109923;0.232635334;58.04436874;19.59097672;8.597146034;-0.42500033996955394;-0.9051931898913975;0.9696761018594273;-0.24439365270543664;27;7;2005
combined_station_121;;0.065;;0.075;0.08575;0.0914;0.13849999999999998;0.240625;0.127;;;;;;;;;;;0.009000000000000001;;0.009000000000000001;0.01075;0.014600000000000004;0.02633333333333333;0.051375;0.027000000000000003;;0.01;;0.009000000000000001;0.00875;0.0096;0.011166666666666668;0.0085;0.004;;0.003;;0.003;0.00325;0.003;0.0035000000000000014;0.003375;0.001;;0.048;;0.053;0.053999999999999986;0.05800000000000001;0.057;0.047125;0.012;-158.020666;22.79166452;;;;;;;;;;;;0.7961828637826158;-0.6050560696488488;0.3742721433491307;0.9273189110078839;9;5;1991
combined_station_1213;;0.21821242;;0.219314465;0.33226479999999997;0.642179335;0.12985625;;0.00204098;;0.0;;0.0;0.0;0.0;0.0;;0.0;;0.05953827331;;0.06564508502500001;0.13957288590000005;0.2287994713;0.0401436911;;0.0;;0.017242498520000003;;0.018385823825;0.01987927695;0.044404615495;0.0269067433975;;0.0;;0.012651649150000001;;0.014076044315;;;0.011448925746;;0.0;;0.08693971625000001;;0.07794657655500001;0.07313136584999999;0.069623932745;0.0010328038540000002;;0.0;-75.81233;-33.62500396;0.20636238199999998;13.52333333;0.005512657;0.002241023;0.006532822;0.007235732;0.050700045;0.086920013;65.7051417;60.60875956;23.02512487;-0.41719360261231697;0.9088176373395028;0.9694981173747812;-0.24509875643657408;5;12;2004
combined_station_1215;;;2.971;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;0.02;;;;;;;-75.81233;36.874998299999994;;;;;;;;;;;;0.9995462806873573;-0.030120304846908114;0.9694981173747812;-0.24509875643657408;3;4;1994
combined_station_1217;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-75.77066333;-15.3333367;;;;;;;0.065167509;0.104888745;43.03337479;48.20581818;19.06788445;-0.9911140639934546;-0.13301470653419636;0.9693196201712995;-0.24580373054729585;22;9;2000
combined_station_1219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-75.77066333;35.41666492;;21.36666667;0.005310611;0.008777529000000001;0.003453585;0.002642916;0.33377855;0.354413817;35.48334885;13.83092149;5.840450128;-0.9510565162951536;0.30901699437494723;0.9693196201712995;-0.24580373054729585;19;10;2005
combined_station_122;;0.092;;;0.092;0.3615;0.4366666666666667;0.1516;;;0.029;;;0.029;0.108;0.113;0.0496;;;0.009000000000000001;;;0.01;0.035500000000000004;0.06133333333333332;0.0182;;;0.004;;;0.004;0.0075000000000000015;0.009666666666666669;0.0056;;;0.0;;;0.0;0.0025;0.0033333333333333327;0.0004;;;0.054000000000000006;;;0.054000000000000006;0.0875;0.03733333333333333;0.0118;;-158.020666;22.79166452;0.087941411;22.66;;;;;;;58.19177628;;;-0.6152845999633274;-0.7883050558305256;0.3742721433491307;0.9273189110078839;9;8;2006
combined_station_1221;1.3279;;;;;;;;;0.0001;;;;;;;;;0.1621;;;;;;;;;0.2028;;;;;;;;;;;;;;;;;;;;;;;;;;;-75.77066333;36.49999829;;25.62;;;;;;;54.88269234;;;-0.025818440227132835;-0.9996666485105112;0.9693196201712995;-0.24580373054729585;3;7;2006
combined_station_1222;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-75.77066333;36.54166496;;25.62;;;;;;;54.88269234;;;-0.025818440227132835;-0.9996666485105112;0.9693196201712995;-0.24580373054729585;3;7;2006
combined_station_1223;1.7144;;1.801;;;;;;;0.0001;;0.0001;;;;;;;0.1695;;0.2193;;;;;;;0.3286;;0.404;;;;;;;;;;;;;;;;;;0.0886;;;;;;;-75.77066333;36.66666496;;26.38;;;;;;;58.02069664;;;-0.04302223300453034;-0.99907411510223;0.9693196201712995;-0.24580373054729585;4;7;2006
combined_station_1224;1.5798;;;;;;;;;0.0001;;;;;;;;;0.1405;;;;;;;;;0.4686;;;;;;;;;0.0149;;;;;;;;;;;;;;;;;;-75.77066333;36.66666496;1.6673561330000002;13.69666667;0.0076767;0.008928175;0.005449783000000001;0.003921967;0.17979905;0.216914639;50.92205683;21.00190735;9.220217705;0.7748840413670407;-0.6321034111873487;0.9693196201712995;-0.24580373054729585;11;5;2006
combined_station_1225;0.6391;1.0764;1.1937;2.0505;;;;;;0.0001;0.0001;0.0076;0.0001;;;;;;0.0541;0.0977;0.1097;0.16419999999999998;;;;;;0.2528;0.409;0.3588;0.6922;;;;;;;;;;;;;;;0.046700000000000005;0.0304;0.0536;0.0546;;;;;;-75.77066333;36.66666496;2.019141475;27.31333333;0.003274703;0.0034785420000000003;0.002546539;0.002491227;0.157152173;0.195812672;58.47120539;24.05264409;10.45926158;-0.42500033996955394;-0.9051931898913975;0.9693196201712995;-0.24580373054729585;27;7;2005
combined_station_1228;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-75.72899666;-15.58333671;;;;;;;;;30.89009666;;;-0.9886775902323404;-0.15005539834465262;0.9691406103433806;-0.24650857466477655;21;9;2000
combined_station_123;;0.116;;;0.109;0.1695;0.426;0.1838;;;0.037000000000000005;;;0.036000000000000004;0.0585;0.125;0.061600000000000016;;;0.01;;;0.01;0.018000000000000002;0.042666666666666665;0.0238;;;0.004;;;0.003;0.0045000000000000005;0.007333333333333333;0.006;;;0.0;;;0.0;0.001;0.0016666666666666668;0.0004;;;0.068;;;0.065;0.073;0.064;0.014600000000000004;;-158.020666;22.79166452;0.050730442;25.63666667;0.00591331;0.001233342;0.008918861;0.011535823;0.027907537000000003;0.047246106;39.80158234;112.4327774;42.91804504;-0.7802958510707755;0.6254105729852464;0.3742721433491307;0.9273189110078839;9;11;2006
combined_station_1230;1.2395999999999998;;1.26215;1.4420000000000002;;;;;;0.0001;;0.0001;0.0001;;;;;;0.0616;;0.05925;0.04625;;;;;;0.5414;;0.56335;0.6528;;;;;;;;;;;;;;;0.0115;;0.01005;0.01045;;;;;;-75.72899666;36.874998299999994;;;;;;;;;30.71430969;;;0.9992500112396835;0.03872228089217446;0.9691406103433806;-0.24650857466477655;30;3;2005
combined_station_1231;2.048;;;;;;;;;0.0001;;;;;;;;;0.17959999999999998;;;;;;;;;0.6623;;;;;;;;;0.0208;;;;;;;;;;;;;;;;;;-75.72899666;36.91666497;1.732487321;13.38;0.0072171230000000015;0.008354166;0.005450645;0.004274813;0.178378597;0.215619564;49.08079592;21.12920761;9.275595665;0.7748840413670407;-0.6321034111873487;0.9691406103433806;-0.24650857466477655;11;5;2006
combined_station_1232;0.7913;1.8823;2.6435;2.6112;;;;;;0.0001;0.0001;0.0001;0.0001;;;;;;0.0841;0.2428;0.2657;0.2449;;;;;;0.2371;0.6001000000000001;;;;;;;;;;;;;;;;;0.0419;0.065;0.0724;0.0676;;;;;;-75.72899666;36.91666497;1.395284573;27.57666667;0.004935869;0.004730821;0.004535765;0.004751165;0.15423229300000002;0.19344379;59.12846120000001;23.65571022;10.34603453;-0.40935595881562153;-0.9123747579707273;0.9691406103433806;-0.24650857466477655;26;7;2005
combined_station_1233;;2.694;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;0.636;;;;;;;;;;;;;;;;;;0.0;;;;;;;;-75.72899666;36.999998299999994;;;;;;;;;;;;0.895839290734909;-0.4443781781046132;0.9691406103433806;-0.24650857466477655;28;4;1995
combined_station_1234;1.9388;;;;;;;;;0.0001;;;;;;;;;0.1667;;;;;;;;;0.6316;;;;;;;;;0.021;;;;;;;;;;;;;;;;;;-75.72899666;37.08333164;1.395962238;15.68;0.009816031999999999;0.011021022;0.0072922019999999985;0.005498551999999999;0.16853043399999998;0.20661284;46.8758653;22.07471752;9.682243347;0.7748840413670407;-0.6321034111873487;0.9691406103433806;-0.24650857466477655;11;5;2006
combined_station_1235;0.3137;0.4525;1.1343;1.2044;;;;;;0.0001;0.008400000000000001;0.0001;0.0001;;;;;;0.0238;0.0241;0.0484;0.0463;;;;;;0.1016;0.1218;0.3366;0.3919;;;;;;0.0275;;;;;;;;;0.0389;0.0301;0.0479;0.0473;;;;;;-75.72899666;37.08333164;0.9155714309999999;28.14666667;0.005222415;0.00438754;0.004705412;0.004693367;0.113043569;0.15441469800000002;59.02195231;30.65693283;13.06223059;-0.40935595881562153;-0.9123747579707273;0.9691406103433806;-0.24650857466477655;26;7;2005
